customer_id,step,age,region,recency_days,frequency,avg_monetary,action,donation,profit
201,8,53,north,337,3,31.99827595640963,0,5.164451579026174,5.164451579026174
202,0,50,south,134,0,29.790912768592033,1,0.0,-0.5
202,1,50,south,158,0,42.820214339679595,1,10.659473018094179,10.159473018094179
202,2,50,south,195,0,32.32479612801046,1,0.0,-0.5
202,3,50,south,233,0,41.93088611093174,1,0.0,-0.5
202,4,50,south,272,0,47.98017361658558,1,0.0,-0.5
202,5,50,south,295,0,27.515000135934805,1,0.0,-0.5
202,6,50,south,333,0,15.072709927761588,1,0.0,-0.5
203,0,48,south,76,7,67.7029066255269,0,39.45553347881258,39.45553347881258
203,1,48,south,108,7,75.82827891496626,0,0.6068695925496718,0.6068695925496718
203,2,48,south,139,7,90.7204995361131,0,7.770165470591419,7.770165470591419
203,3,48,south,161,7,112.99415294161824,0,8.12330259105915,8.12330259105915
203,4,48,south,182,7,112.99767218315603,0,4.652970036534029,4.652970036534029
203,5,48,south,214,7,104.381277258963,0,0.0,0.0
203,6,48,south,240,7,119.22084326135939,0,0.0,0.0
203,7,48,south,267,7,116.67512734107895,0,0.0,0.0
203,8,48,south,299,7,100.74636388681577,0,0.0,0.0
204,0,54,west,244,8,60.77123250177682,0,0.0,0.0
204,1,54,west,269,8,68.12499902134101,0,0.0,0.0
204,2,54,west,301,8,79.53526743479067,0,0.0,0.0
204,3,54,west,326,8,96.41104380978075,0,0.0,0.0
204,4,54,west,353,8,92.12367436228602,0,0.0,0.0
204,5,54,west,387,9,99.72646493355738,0,0.0,0.0
205,0,49,east,321,6,1.0,0,0.0,0.0
205,1,49,east,356,6,6.811681405749722,0,6.913175778589423,6.913175778589423
205,2,49,east,382,6,32.426716406202345,0,0.0,0.0
205,3,49,east,409,6,37.34961648826092,0,0.0,0.0
205,4,49,east,440,6,41.34403923519725,0,0.0,0.0
205,5,49,east,460,6,42.55529941567729,0,0.0,0.0
206,0,24,north,330,1,16.24017761145278,1,0.0,-0.5
206,1,24,north,351,1,8.313869021995632,1,0.0,-0.5
206,2,24,north,378,1,18.685794530985348,1,0.0,-0.5
206,3,24,north,398,1,20.924935057305365,1,0.0,-0.5
206,4,24,north,418,1,2.9657362806201633,1,0.0,-0.5
206,5,24,north,449,1,1.0,1,0.0,-0.5
207,0,57,south,259,7,4.939949456813382,0,0.0,0.0
207,1,57,south,292,7,4.637328631564413,0,2.017118536610491,2.017118536610491
207,2,57,south,328,7,20.788120689181717,0,0.0,0.0
207,3,57,south,348,7,17.227336928958678,0,0.0,0.0
208,0,45,west,285,9,23.980430411540116,0,24.018519908608447,24.018519908608447
208,1,45,west,307,9,20.215436794153504,0,0.0,0.0
208,2,45,west,329,9,9.425142712195033,0,0.0,0.0
208,3,45,west,349,9,1.0,0,0.0,0.0
208,4,45,west,381,9,14.38158248143312,0,70.04436072172712,70.04436072172712
208,5,45,west,419,9,1.0,0,0.0,0.0
208,6,45,west,447,9,1.0,0,2.2225417275032644,2.2225417275032644
208,7,45,west,476,9,1.0,0,0.0,0.0
208,8,45,west,506,9,11.122377437846207,0,0.0,0.0
209,0,35,east,382,6,17.21897241513605,0,0.0,0.0
209,1,35,east,419,6,16.443656339600516,0,0.0,0.0
209,2,35,east,442,6,21.33918696019288,0,0.0,0.0
209,3,35,east,470,6,33.73400675199602,0,0.0,0.0
209,4,35,east,490,6,31.433365005835082,0,0.0,0.0
209,5,35,east,514,6,25.31322037286155,0,0.0,0.0
209,6,35,east,541,6,31.257095195626842,0,20.684294830564173,20.684294830564173
209,7,35,east,574,6,27.150895395311007,0,0.0,0.0
209,8,35,east,597,6,30.802261015259507,0,0.0,0.0
210,0,59,west,377,4,108.48420698294902,0,0.0,0.0
210,1,59,west,415,4,91.83129502867382,0,0.0,0.0
210,2,59,west,454,4,85.34499063971705,0,0.0,0.0
210,3,59,west,482,4,92.12741983028748,0,0.0,0.0
210,4,59,west,515,4,76.1614532693862,0,0.0,0.0
210,5,59,west,543,4,67.20134606783219,0,0.0,0.0
210,6,59,west,569,4,73.13039988121601,0,0.0,0.0
211,0,23,south,247,5,81.29687463156675,0,22.178007463365233,22.178007463365233
211,1,23,south,286,5,77.68472054140123,0,0.0,0.0
211,2,23,south,323,5,83.94073490601082,0,0.0,0.0
211,3,23,south,362,5,66.68284700803716,0,0.0,0.0
211,4,23,south,393,5,63.32957267853429,0,0.0,0.0
211,5,23,south,415,5,63.990452433863545,0,0.0,0.0
211,6,23,south,453,5,75.18920659202418,0,0.0,0.0
211,7,23,south,483,5,73.92875171883861,0,10.292054890642406,10.292054890642406
212,0,34,south,150,3,1.0,0,8.771772243422275,8.771772243422275
212,1,34,south,187,3,1.0,0,5.948954163985969,5.948954163985969
212,2,34,south,216,3,12.854543918670322,0,0.0,0.0
212,3,34,south,239,3,14.491878386498733,0,0.0,0.0
212,4,34,south,278,3,8.09584235030633,0,0.0,0.0
212,5,34,south,314,3,1.0,0,0.0,0.0
212,6,34,south,345,3,3.0384915221955415,0,0.0,0.0
212,7,34,south,373,3,1.0,0,0.0,0.0
213,0,59,north,232,3,10.735499730604312,0,4.134855078354355,4.134855078354355
213,1,59,north,252,3,30.68805217257617,0,0.0,0.0
213,2,59,north,289,3,28.419737122302376,0,38.45722714350501,38.45722714350501
213,3,59,north,319,3,35.526948941162225,0,0.0,0.0
213,4,59,north,348,3,23.907043034075496,0,0.0,0.0
214,0,31,north,275,6,42.812860683924725,0,16.80797307977303,16.80797307977303
214,1,31,north,313,6,49.26019675127083,0,0.0,0.0
214,2,31,north,339,6,66.38230207710882,0,19.536844323898787,19.536844323898787
214,3,31,north,367,6,59.98997885488282,0,0.0,0.0
214,4,31,north,394,7,57.929732777817954,0,10.888448956791327,10.888448956791327
214,5,31,north,428,7,74.76420497480987,0,0.0,0.0
215,0,31,north,105,3,36.87537077501051,0,1.0070364433515269,1.0070364433515269
215,1,31,north,141,3,38.9624790378629,0,0.0,0.0
215,2,31,north,176,3,41.19555559744458,0,0.0,0.0
215,3,31,north,199,3,31.427432082049926,0,0.0,0.0
215,4,31,north,228,3,32.574236014626486,0,0.0,0.0
215,5,31,north,266,3,19.487331974325553,0,0.0,0.0
215,6,31,north,300,3,28.98489318343546,0,0.0,0.0
215,7,31,north,331,3,65.22557606744924,0,0.0,0.0
216,0,57,north,107,9,73.96409323912857,0,0.0,0.0
216,1,57,north,146,9,68.26834982741391,0,0.0,0.0
216,2,57,north,180,9,63.08477014028481,0,0.0,0.0
216,3,57,north,219,9,64.06922232078188,0,0.0,0.0
216,4,57,north,242,9,47.614108752414595,0,0.0,0.0
216,5,57,north,281,9,51.78933988692393,0,0.0,0.0
216,6,57,north,312,9,39.65528866191323,0,0.0,0.0
216,7,57,north,342,9,43.72373125825364,0,0.0,0.0
217,0,42,south,89,4,23.137922609258382,0,0.0,0.0
217,1,42,south,125,4,21.245030232434967,0,2.3233741771811216,2.3233741771811216
217,2,42,south,151,4,15.70980877503105,0,0.0,0.0
217,3,42,south,173,4,12.35683658969208,0,0.0,0.0
217,4,42,south,201,4,25.692598501905735,0,0.0,0.0
217,5,42,south,225,4,36.57260257520055,0,0.0,0.0
217,6,42,south,245,4,31.474849956863277,0,0.0,0.0
218,0,56,north,46,7,3.300953983084872,0,109.59807410163747,109.59807410163747
218,1,56,north,74,7,1.0,0,10.303931996629979,10.303931996629979
218,2,56,north,98,7,7.14567346015772,0,11.437696195682115,11.437696195682115
218,3,56,north,118,7,1.0,0,45.03078396556985,45.03078396556985
219,0,42,east,385,0,107.71003260893644,1,0.0,-0.5
219,1,42,east,411,0,100.87571936826353,1,0.0,-0.5
219,2,42,east,441,1,104.6006569813181,1,0.0,-0.5
219,3,42,east,475,2,107.7635015285785,1,0.0,-0.5
220,0,54,west,161,6,6.569051163966199,0,0.0,0.0
220,1,54,west,187,6,1.0,0,3.565892510080601,3.565892510080601
220,2,54,west,216,7,12.102689192290969,0,0.0,0.0
220,3,54,west,244,7,33.11063213786437,0,0.0,0.0
220,4,54,west,267,7,30.73382001044798,0,0.0,0.0
221,0,34,south,112,1,20.987117841417696,0,5.235620695342475,5.235620695342475
221,1,34,south,138,1,29.597390318992293,1,1.6189523374225487,1.1189523374225487
221,2,34,south,162,1,34.53668966013456,1,0.0,-0.5
221,3,34,south,190,1,23.234384836689486,1,0.0,-0.5
222,0,66,north,44,8,37.77725232149245,0,0.0,0.0
222,1,66,north,74,8,25.733982782275046,0,0.0,0.0
222,2,66,north,107,8,20.73241585244758,0,0.0,0.0
222,3,66,north,134,8,23.571482503454565,0,0.0,0.0
222,4,66,north,157,8,22.274070968658176,0,0.0,0.0
222,5,66,north,196,8,29.48097525398444,0,0.0,0.0
222,6,66,north,230,8,48.761615155194406,0,0.0,0.0
222,7,66,north,269,8,52.45150823367862,0,0.0,0.0
222,8,66,north,290,9,56.35496914822265,0,0.0,0.0
223,0,44,west,204,1,56.70085238925481,1,0.0,-0.5
223,1,44,west,242,2,47.84675518290744,1,0.0,-0.5
223,2,44,west,277,2,55.53874730406288,1,0.0,-0.5
223,3,44,west,304,2,58.406178443940675,1,0.0,-0.5
223,4,44,west,336,2,46.31093634395508,1,0.0,-0.5
223,5,44,west,360,3,55.121849261999955,0,0.0,0.0
223,6,44,west,399,3,79.15947296016508,0,0.0,0.0
223,7,44,west,436,3,95.82344696325808,0,0.0,0.0
223,8,44,west,473,3,98.86179642289451,0,0.0,0.0
224,0,47,west,117,2,1.0,0,11.095014868227356,11.095014868227356
224,1,47,west,151,2,1.0,1,23.20481923268829,22.70481923268829
224,2,47,west,179,2,1.0,1,0.0,-0.5
224,3,47,west,214,2,4.687785281529082,1,0.0,-0.5
224,4,47,west,241,2,1.0,1,0.0,-0.5
224,5,47,west,267,3,4.538547909540256,0,9.525864871216593,9.525864871216593
224,6,47,west,298,3,1.0,0,1.2438192501821,1.2438192501821
224,7,47,west,325,3,10.079507563843443,0,0.0,0.0
225,0,38,south,69,6,9.254116501405084,0,6.074730923273741,6.074730923273741
225,1,38,south,96,6,1.0,0,7.6718880596556795,7.6718880596556795
225,2,38,south,134,6,1.0,0,0.0,0.0
225,3,38,south,169,6,7.67486161183458,0,0.0,0.0
225,4,38,south,193,6,9.711439099943634,0,0.0,0.0
225,5,38,south,227,6,9.07090651844681,0,11.189743158351552,11.189743158351552
225,6,38,south,249,6,13.326366654620802,0,0.0,0.0
225,7,38,south,287,6,2.720764385082914,0,0.0,0.0
226,0,59,north,235,9,138.14835886528334,0,0.0,0.0
226,1,59,north,261,9,143.48658226328922,0,0.0,0.0
226,2,59,north,293,9,168.90945773679903,0,0.0,0.0
226,3,59,north,331,9,175.32626757337857,0,0.0,0.0
226,4,59,north,361,9,163.52493222706445,0,0.0,0.0
226,5,59,north,395,9,158.69906298301396,0,0.0,0.0
227,0,71,north,277,6,17.889549452914494,0,0.9464063460132593,0.9464063460132593
227,1,71,north,300,6,14.007859366006953,0,0.0,0.0
227,2,71,north,325,6,12.587253148926369,0,0.0,0.0
227,3,71,north,364,6,4.080567279442834,0,0.0,0.0
227,4,71,north,398,6,1.0,0,0.0,0.0
227,5,71,north,426,6,8.440032457158296,0,0.0,0.0
227,6,71,north,446,7,1.0,0,0.0,0.0
227,7,71,north,475,7,1.0,0,0.0,0.0
228,0,27,south,110,1,8.508007235039342,0,7.404796384935091,7.404796384935091
228,1,27,south,134,1,12.66055456344686,1,0.0,-0.5
228,2,27,south,161,1,1.3258835709739323,1,1.8912264514182862,1.3912264514182862
228,3,27,south,185,1,1.5240017031769781,1,0.0,-0.5
228,4,27,south,223,1,1.0,1,0.0,-0.5
228,5,27,south,261,1,13.521903211219028,1,3.512156116203654,3.012156116203654
228,6,27,south,289,1,13.966129990937869,1,0.0,-0.5
228,7,27,south,322,1,15.661283377053783,1,0.0,-0.5
228,8,27,south,353,1,30.625852889224507,1,0.0,-0.5
229,0,44,south,281,8,65.44626099573318,0,19.998899621343433,19.998899621343433
229,1,44,south,314,8,73.73649476856784,0,73.82773896236574,73.82773896236574
229,2,44,south,335,9,64.46364563245452,0,0.0,0.0
229,3,44,south,364,9,50.18588343367371,0,0.0,0.0
229,4,44,south,392,9,48.629457065939995,0,0.0,0.0
229,5,44,south,415,9,52.980887121169275,0,7.320826621700695,7.320826621700695
229,6,44,south,452,9,59.73756021751692,0,0.0,0.0
230,0,33,east,293,7,49.27947844153054,0,0.0,0.0
230,1,33,east,330,8,51.112088827564484,0,0.0,0.0
230,2,33,east,369,9,49.48553292421718,0,0.0,0.0
230,3,33,east,389,9,32.626228646032885,0,0.0,0.0
230,4,33,east,425,10,29.739763127411496,0,0.0,0.0
231,0,49,north,334,4,1.0,0,0.0,0.0
231,1,49,north,360,4,1.0,0,0.0,0.0
231,2,49,north,384,4,13.148342770361376,0,0.0,0.0
231,3,49,north,404,4,18.750191924727787,0,0.0,0.0
231,4,49,north,426,4,32.79586992246395,0,0.0,0.0
231,5,49,north,448,4,50.80369469484306,0,0.0,0.0
231,6,49,north,487,4,61.043116949225464,0,0.0,0.0
231,7,49,north,515,4,58.391393693371555,0,0.0,0.0
232,0,35,east,279,0,17.421556773644916,1,0.0,-0.5
232,1,35,east,305,0,17.19119095223068,1,0.0,-0.5
232,2,35,east,341,0,2.063973099335538,1,0.0,-0.5
232,3,35,east,367,0,1.0,1,0.0,-0.5
232,4,35,east,393,0,1.0,1,0.0,-0.5
232,5,35,east,427,0,17.509525221099985,1,0.0,-0.5
232,6,35,east,452,0,4.195579262808467,1,11.73261860907859,11.23261860907859
233,0,31,east,83,4,21.124921757378015,0,0.7639831230655537,0.7639831230655537
233,1,31,east,110,4,27.180383871744,0,0.16477762648873373,0.16477762648873373
233,2,31,east,142,4,28.96115576480286,0,0.0,0.0
233,3,31,east,178,4,23.055475643131693,0,0.0,0.0
233,4,31,east,202,4,18.115974656983514,0,0.0,0.0
233,5,31,east,239,4,16.924235559104147,0,0.0,0.0
233,6,31,east,272,4,34.746786854864986,0,0.0,0.0
234,0,24,north,360,3,54.18089586465998,0,0.0,0.0
234,1,24,north,383,3,50.48267836283455,0,0.0,0.0
234,2,24,north,420,3,60.610721359673946,0,0.0,0.0
234,3,24,north,447,3,66.04967372976238,0,48.13321258616719,48.13321258616719
235,0,29,east,83,9,5.594184627410365,0,0.0,0.0
235,1,29,east,103,9,8.834210996087231,0,0.0,0.0
235,2,29,east,137,9,4.368135531661173,0,0.0,0.0
235,3,29,east,168,9,9.235776900351475,0,0.0,0.0
235,4,29,east,201,10,1.0,0,0.0,0.0
235,5,29,east,237,10,9.88513291886463,0,14.412641709222884,14.412641709222884
235,6,29,east,257,10,1.0,0,0.0,0.0
235,7,29,east,280,10,5.120415198010346,0,0.0,0.0
236,0,54,north,258,3,52.59532895894183,0,0.0,0.0
236,1,54,north,294,3,56.12016191525983,0,18.962675929116216,18.962675929116216
236,2,54,north,328,3,72.68876531961544,0,0.0,0.0
236,3,54,north,348,3,65.76889890826324,0,0.0,0.0
236,4,54,north,386,3,65.93672917783309,0,0.0,0.0
237,0,60,south,383,3,153.75300790092848,0,0.0,0.0
237,1,60,south,415,3,165.74990166587358,0,0.0,0.0
237,2,60,south,442,3,159.9324477905449,0,0.0,0.0
237,3,60,south,468,3,166.6482302035526,0,0.0,0.0
237,4,60,south,501,3,167.22589223104535,0,5.179719137333655,5.179719137333655
237,5,60,south,522,3,171.8387757439857,0,0.0,0.0
238,0,41,north,150,0,16.693669660134553,1,5.7689939288815655,5.2689939288815655
238,1,41,north,177,0,8.94079261872436,1,4.937970411910627,4.437970411910627
238,2,41,north,201,0,18.40186597027242,1,22.54890607778707,22.04890607778707
238,3,41,north,234,0,23.101447323440354,1,4.913375859878246,4.413375859878246
238,4,41,north,254,0,17.2252632045722,1,18.77381438071551,18.27381438071551
238,5,41,north,281,0,11.38301523679095,1,10.012974702285723,9.512974702285723
238,6,41,north,314,0,9.75627707708341,1,0.28571809666243503,-0.21428190333756497
238,7,41,north,334,0,4.126039723628895,1,3.3891145374647476,2.8891145374647476
238,8,41,north,355,0,1.0,1,34.32820831133913,33.82820831133913
239,0,48,north,343,3,9.641343534221985,0,0.0,0.0
239,1,48,north,378,3,1.0,0,0.0,0.0
239,2,48,north,400,3,2.56550750617723,0,0.0,0.0
239,3,48,north,431,3,18.49338590898556,0,0.0,0.0
239,4,48,north,456,3,15.67011212510738,0,0.0,0.0
239,5,48,north,478,3,28.51456519983983,0,0.0,0.0
240,0,67,east,333,2,21.689332556893174,1,0.0,-0.5
240,1,67,east,358,2,17.647425805003977,1,0.0,-0.5
240,2,67,east,384,2,27.194810018695428,1,0.0,-0.5
240,3,67,east,411,2,31.071871475173666,1,0.0,-0.5
240,4,67,east,447,2,54.71696275707873,1,0.0,-0.5
240,5,67,east,485,3,66.58021038448923,0,0.0,0.0
241,0,56,west,55,7,81.6590097693965,0,14.997192992024045,14.997192992024045
241,1,56,west,92,7,73.62599785074741,0,0.0,0.0
241,2,56,west,123,7,80.03917038088163,0,2.0398415499894917,2.0398415499894917
241,3,56,west,148,7,75.4493235074758,0,0.0,0.0
241,4,56,west,177,7,77.64793789993792,0,0.0,0.0
242,0,30,west,322,5,108.76523319256165,0,37.971655590692784,37.971655590692784
242,1,30,west,355,5,100.21847732375974,0,0.0,0.0
242,2,30,west,386,5,85.27190040764788,0,14.267853295628212,14.267853295628212
242,3,30,west,408,6,80.76865071515061,0,0.0,0.0
242,4,30,west,446,6,94.23762947047464,0,0.0,0.0
243,0,35,north,279,5,1.0,0,0.0,0.0
243,1,35,north,318,5,1.0,0,0.0,0.0
243,2,35,north,353,5,10.607435086795986,0,0.0,0.0
243,3,35,north,378,5,6.865360967239586,0,0.0,0.0
243,4,35,north,417,5,1.0,0,0.0,0.0
243,5,35,north,455,5,12.206078593040525,0,0.0,0.0
244,0,38,north,358,8,11.134824135966218,0,0.0,0.0
244,1,38,north,395,9,24.451738394501,0,0.0,0.0
244,2,38,north,421,9,23.947670466960158,0,0.0,0.0
244,3,38,north,443,9,24.602595840256246,0,0.0,0.0
244,4,38,north,473,9,17.962434265095744,0,0.0,0.0
244,5,38,north,512,9,22.04566528976255,0,0.0,0.0
244,6,38,north,532,9,26.573910897274708,0,0.0,0.0
245,0,47,west,212,6,26.359065590017295,0,3.2344179317406665,3.2344179317406665
245,1,47,west,237,7,26.869968965816394,0,0.0,0.0
245,2,47,west,257,7,37.81952930668238,0,0.0,0.0
245,3,47,west,290,7,54.45657729870629,0,25.878424927983332,25.878424927983332
245,4,47,west,324,7,49.925797876112256,0,10.58771049432947,10.58771049432947
245,5,47,west,357,7,49.19166293087464,0,0.0,0.0
245,6,47,west,378,7,44.11048745090591,0,0.0,0.0
246,0,74,north,209,4,64.6153500751916,0,19.748138261482463,19.748138261482463
246,1,74,north,231,4,64.05155554529857,0,18.18880862158339,18.18880862158339
246,2,74,north,251,5,52.02542146093219,0,0.0,0.0
246,3,74,north,275,5,69.27387237263845,0,0.0,0.0
247,0,22,south,260,0,72.3748103075232,1,0.0,-0.5
247,1,22,south,286,0,66.29445848113471,1,0.0,-0.5
247,2,22,south,322,0,77.84044895394103,1,0.0,-0.5
247,3,22,south,358,0,82.43291130924945,1,0.0,-0.5
247,4,22,south,384,0,92.38463975202485,1,0.0,-0.5
248,0,38,west,135,8,155.55017418203226,0,10.980514723291844,10.980514723291844
248,1,38,west,172,8,146.2095195102047,0,15.565216212811483,15.565216212811483
248,2,38,west,207,8,156.55856783237692,0,7.296307741848896,7.296307741848896
248,3,38,west,231,8,164.89998174770116,0,0.0,0.0
248,4,38,west,262,8,158.22657190805745,0,0.0,0.0
249,0,64,east,162,5,8.625455942192792,0,0.0,0.0
249,1,64,east,194,5,2.2310665914944368,0,0.0,0.0
249,2,64,east,215,5,1.0,0,0.0,0.0
249,3,64,east,243,5,1.0,0,0.0,0.0
249,4,64,east,277,5,1.8662088783817214,0,0.0,0.0
249,5,64,east,300,5,10.479196357422598,0,0.0,0.0
249,6,64,east,327,6,1.0,0,1.9605617062395662,1.9605617062395662
249,7,64,east,359,7,15.842640811702816,0,0.0,0.0
250,0,57,west,142,3,87.07222661458798,0,0.0,0.0
250,1,57,west,167,4,94.14727106195345,0,0.0,0.0
250,2,57,west,189,4,82.9633036609787,0,0.0,0.0
250,3,57,west,210,4,72.42736688458362,0,0.0,0.0
251,0,73,south,378,3,9.511834799625879,0,0.05298213636557284,0.05298213636557284
251,1,73,south,405,3,13.196144665479247,0,0.0,0.0
251,2,73,south,426,3,8.956313232746021,0,0.0,0.0
251,3,73,south,465,3,1.0,0,0.0,0.0
251,4,73,south,492,3,2.9724419379458027,0,0.0,0.0
251,5,73,south,515,3,7.6280579151785055,0,0.0,0.0
251,6,73,south,549,3,2.436182898337366,0,0.0,0.0
251,7,73,south,579,3,1.0,0,0.0,0.0
251,8,73,south,602,3,2.3195053029454895,0,0.0,0.0
252,0,50,west,197,0,17.65552404639587,1,0.0,-0.5
252,1,50,west,227,0,46.37428847504094,1,0.0,-0.5
252,2,50,west,249,0,39.752012137604886,1,3.6903847674184496,3.1903847674184496
252,3,50,west,281,0,50.68038927531604,1,0.0,-0.5
252,4,50,west,303,0,45.481484213373136,1,0.0,-0.5
252,5,50,west,323,0,64.69541900478669,1,0.0,-0.5
252,6,50,west,352,0,81.19315310770591,1,0.0,-0.5
253,0,55,north,389,6,126.80794468021539,0,0.0,0.0
253,1,55,north,423,6,126.16971222079026,0,0.0,0.0
253,2,55,north,449,6,128.51559747203268,0,11.107727865990357,11.107727865990357
253,3,55,north,476,6,115.02988645665442,0,0.0,0.0
253,4,55,north,498,7,134.71211552019722,0,0.0,0.0
253,5,55,north,530,7,138.60829414619755,0,0.0,0.0
253,6,55,north,557,7,136.10626112201916,0,0.0,0.0
253,7,55,north,584,7,147.1429446538935,0,0.0,0.0
253,8,55,north,608,7,169.5828847471003,0,0.0,0.0
254,0,71,east,388,1,102.08976597104098,1,0.0,-0.5
254,1,71,east,412,1,88.11872002047448,1,0.0,-0.5
254,2,71,east,439,1,83.9156777230719,1,23.856506054144603,23.356506054144603
254,3,71,east,475,1,87.59443196378992,1,0.0,-0.5
254,4,71,east,502,1,86.89260757429946,1,3.5761868768818013,3.0761868768818013
254,5,71,east,531,1,99.99149483980412,1,0.0,-0.5
254,6,71,east,567,1,100.08074545603353,1,0.0,-0.5
255,0,72,north,164,9,139.38406527841937,0,10.533961587148987,10.533961587148987
255,1,72,north,193,9,145.631761157179,0,9.259970948899822,9.259970948899822
255,2,72,north,215,9,137.04666036546715,0,0.0,0.0
255,3,72,north,250,9,135.76442449758167,0,17.861039990590818,17.861039990590818
256,0,52,east,131,6,89.17290574723393,0,26.385639407684245,26.385639407684245
256,1,52,east,160,6,89.87184349377236,0,14.257817149659346,14.257817149659346
256,2,52,east,182,6,106.72514009279482,0,0.0,0.0
256,3,52,east,218,6,103.37376503835992,0,2.034286764590217,2.034286764590217
256,4,52,east,246,6,114.91761443366305,0,61.455131820788445,61.455131820788445
256,5,52,east,266,6,104.35473310458923,0,43.871762912840126,43.871762912840126
256,6,52,east,297,6,121.35142044829962,0,2.3848319965564175,2.3848319965564175
256,7,52,east,334,6,131.7951634189845,0,9.337681622577534,9.337681622577534
257,0,65,west,290,0,1.0,1,0.0,-0.5
257,1,65,west,323,0,6.366102297770424,1,0.0,-0.5
257,2,65,west,345,0,10.147485975791737,1,0.0,-0.5
257,3,65,west,369,0,1.0,1,0.0,-0.5
257,4,65,west,404,0,1.0,1,0.0,-0.5
258,0,19,west,24,2,107.86983142626474,0,0.9354566386776076,0.9354566386776076
258,1,19,west,45,2,100.41892356155125,0,7.26722680156832,7.26722680156832
258,2,19,west,73,2,107.29646033183164,0,11.801531545447482,11.801531545447482
258,3,19,west,105,3,111.77299894589186,0,0.0,0.0
258,4,19,west,138,3,106.43975602553776,0,0.0,0.0
258,5,19,west,168,3,110.96559876569033,0,0.0,0.0
259,0,52,west,269,2,16.317593803978358,1,0.0,-0.5
259,1,52,west,292,2,17.273453332205737,1,0.0,-0.5
259,2,52,west,325,2,10.329959039824452,1,0.0,-0.5
259,3,52,west,345,2,7.612763754936148,1,0.0,-0.5
259,4,52,west,376,2,1.0,1,0.0,-0.5
259,5,52,west,411,2,14.20362423871159,1,0.0,-0.5
259,6,52,west,446,2,15.789515973276393,1,0.0,-0.5
259,7,52,west,467,2,7.440000433708651,1,0.0,-0.5
259,8,52,west,502,2,1.0,1,0.0,-0.5
260,0,35,west,188,4,43.979092448270094,0,7.019010284353321,7.019010284353321
260,1,35,west,222,4,39.87103052566526,0,92.80971028001196,92.80971028001196
260,2,35,west,243,4,36.416419301128755,0,0.0,0.0
260,3,35,west,272,4,41.02225102271924,0,0.0,0.0
260,4,35,west,310,4,37.617414779687934,0,4.224072348684524,4.224072348684524
260,5,35,west,344,4,30.90888409955873,0,0.0,0.0
260,6,35,west,377,4,37.688134403113125,0,0.0,0.0
261,0,38,west,362,4,5.009475919082774,0,0.0,0.0
261,1,38,west,395,4,20.848884909810224,0,0.0,0.0
261,2,38,west,427,4,17.891150578234083,0,0.0,0.0
261,3,38,west,452,4,33.28854675705692,0,0.0,0.0
261,4,38,west,481,4,27.90742432824286,0,0.0,0.0
261,5,38,west,504,4,28.256255725722898,0,0.0,0.0
261,6,38,west,530,4,30.935855417996063,0,0.0,0.0
261,7,38,west,555,4,33.228661293204766,0,0.0,0.0
262,0,34,east,382,6,47.5433283080239,0,0.0,0.0
262,1,34,east,404,6,52.86733693202524,0,0.0,0.0
262,2,34,east,424,6,72.70839633861019,0,0.0,0.0
262,3,34,east,451,6,68.20680827479008,0,0.0,0.0
262,4,34,east,481,6,71.18448159786124,0,0.0,0.0
262,5,34,east,511,6,71.69825658202338,0,2.854958246068636,2.854958246068636
262,6,34,east,548,6,76.17231433379764,0,0.0,0.0
262,7,34,east,583,6,75.36802915173718,0,0.0,0.0
262,8,34,east,617,7,85.69487559076816,0,0.0,0.0
263,0,43,west,38,8,8.984894385721153,0,9.477617675160685,9.477617675160685
263,1,43,west,73,8,26.18412707918388,0,0.0,0.0
263,2,43,west,100,8,46.250790220303884,0,7.678209652973892,7.678209652973892
263,3,43,west,136,8,49.59070280376882,0,11.00697018635528,11.00697018635528
263,4,43,west,172,9,49.62399161464433,0,0.0,0.0
264,0,23,west,94,8,303.9621280158899,0,0.0,0.0
264,1,23,west,130,8,303.2093918750686,0,0.0,0.0
264,2,23,west,150,9,303.8589978281282,0,0.0,0.0
264,3,23,west,186,9,306.20893038292206,0,0.0,0.0
264,4,23,west,217,9,317.38741980422327,0,0.0,0.0
264,5,23,west,244,9,317.3301542735376,0,0.0,0.0
264,6,23,west,278,9,326.4538987562961,0,0.0,0.0
264,7,23,west,313,9,314.7759093351795,0,0.0,0.0
265,0,55,south,62,7,17.80159375057471,0,35.89184415426885,35.89184415426885
265,1,55,south,88,7,24.072540228261047,0,58.64291846111685,58.64291846111685
265,2,55,south,115,7,28.418179211665905,0,53.17103201732309,53.17103201732309
265,3,55,south,144,7,40.74188305808062,0,3.541956788247069,3.541956788247069
265,4,55,south,173,7,62.001007186083704,0,13.280745145586886,13.280745145586886
265,5,55,south,203,8,73.99640402467116,0,96.07208089328931,96.07208089328931
265,6,55,south,231,8,82.91431415415447,0,40.49381365782476,40.49381365782476
265,7,55,south,255,8,70.49747439131009,0,69.36540666481737,69.36540666481737
266,0,54,south,220,1,32.39490326382503,1,0.0,-0.5
266,1,54,south,259,1,49.8946015186189,1,18.679774951919086,18.179774951919086
266,2,54,south,284,1,55.64089128069561,1,3.9249795159484653,3.4249795159484653
266,3,54,south,317,1,53.79134337976513,1,0.0,-0.5
266,4,54,south,343,1,51.554415445001126,1,5.825998486678758,5.325998486678758
266,5,54,south,382,1,51.521336979643415,1,0.0,-0.5
